 t x0 y0 x1 y1 x2 y2 x3 y3 x4 y4 x5 y5
111 111.55778894472361 0.0 0.0 -4.414847796657912 -2.1677145292252793 1.4763269848795497 6.032466415463859 6.83133327879853 -1.3549395777013535 1.8625505262804298 -7.610482218699713 -4.927436768852196 -7.373279614784058
112 112.56281407035175 0.0 0.0 -4.179587142421442 -2.558688378983593 1.0910056240283335 6.117170939304554 6.904906211208349 -0.9822356955767831 2.2116671539622876 -7.5184142532397535 -4.640687380097951 -7.553031607330248
113 113.56783919597989 0.0 0.0 -3.9088135299584024 -2.927921661929604 0.7011367282265356 6.176377841471718 6.958125895435009 -0.6066365262064597 2.5561888822874574 -7.4107262353891645 -4.347276385800813 -7.72194138769968
114 114.57286432160802 0.0 0.0 -3.604483925347176 -3.2720196153068852 0.3083486588264823 6.209869475272782 6.990924319879403 -0.22925695184185457 2.89540447091447 -7.2876550238543185 -4.04761816632522 -7.879754402558328
115 115.57788944723617 0.0 0.0 -3.268910503059413 -3.587755565575815 -0.08572230359589285 6.217524777404118 7.003294520610905 0.14879253569669862 3.2286156857145456 -7.1494709652113935 -3.7421374000123695 -8.026232297059853
116 116.58291457286431 0.0 0.0 -2.9047478889522895 -3.8721137733310758 -0.479436718481547 6.199319328588585 6.995289552011993 0.5264091308156913 3.5551389689742097 -6.996477100441013 -3.431268401930087 -8.161153373831565
117 117.58793969849245 0.0 0.0 -2.5149742437266585 -4.12233172859821 -0.871156722668205 6.155325306810617 6.967021291797368 0.902500873868507 3.8743070537497184 -6.829008280341829 -3.1154544391137278 -8.284313022788336
118 118.5929648241206 0.0 0.0 -2.102866077708506 -4.335940838293384 -1.2592507622430824 6.085711334964271 6.9186590958788585 1.2759896688646595 4.185470516792177 -6.6474301944210055 -2.795147023749075 -8.395524120356983
119 119.59798994974874 0.0 0.0 -1.6719669001950088 -4.510804392577683 -1.6420983351810197 5.990742221442993 6.85042831830789 1.6458141548419398 4.487999264897929 -6.452138318244058 -2.470805185848082 -8.494617396777844
120 120.60301507537687 0.0 0.0 -1.2260500377223493 -4.64515169066562 -2.0180947607128736 5.870778588926342 6.762608711139311 2.010932428078861 4.781283950003234 -6.243556784564726 -2.1428947270624494 -8.581441770242376
121 121.60804020100501 0.0 0.0 -0.7690761927040829 -4.737607255475852 -2.385655990651684 5.726276383372836 6.65553271854341 2.3703246137129907 5.064737308830061 -6.022137183845428 -1.8118874573677752 -8.655864646725384
122 122.61306532663315 0.0 0.0 -0.30514654215539744 -4.787214172699261 -2.7432234768306896 5.557786252025545 6.52958367886668 2.7229952865962606 5.337795423395553 -5.788357300018809 -1.4782604164316262 -8.71777218447729
123 123.6180904522613 0.0 0.0 0.1615476199414932 -4.793450751295602 -3.089269107368005 5.3659527760969405 6.38519394762523 3.0679757423566794 5.599918899215722 -5.542719787530151 -1.1424950815517465 -8.76706952225517
124 124.62311557788944 0.0 0.0 0.6267775285660754 -4.756239912285502 -3.4223002226552355 5.151513540744792 6.2228429536260395 3.404326120644927 5.850593958558847 -5.285750795838806 -0.8050765641151615 -8.803680970490374
125 125.62814070351757 0.0 0.0 1.0863306012784992 -4.675950959733786 -3.740864719757216 4.915298022009685 6.04305519956774 3.731137383424233 6.08933344663034 -5.017998547644839 -0.4664927965846217 -8.827550164714886
126 126.63316582914572 0.0 0.0 1.536063767319525 -4.55339365722435 -4.043556251292269 4.658226267591293 5.846398217590325 4.047533151914655 6.31567774909344 -4.740031877145731 -0.1272337120652186 -8.838640180697158
127 127.63819095477386 0.0 0.0 1.9719551535527475 -4.389804807898645 -4.32901952182219 4.3813073457362215 5.633480489336864 4.352671406431918 6.529195619844049 -4.452438734618982 0.21220958145929766 -8.836933610870437
128 128.643216080402 0.0 0.0 2.3901528863681847 -4.186827798703913 -4.595955681305779 4.0856375341442535 5.404949339173218 4.645746053871167 6.729484918458688 -4.1558246635719 0.5513456301042532 -8.822432601771526
129 129.64824120603015 0.0 0.0 2.7870199045012303 -3.946485803483471 -4.843127811250286 3.7723982187297707 5.161488808295818 4.925988367983075 6.916173257217826 -3.8508112566022854 0.8896834641430951 -8.795158852344818
130 130.65326633165827 0.0 0.0 3.159173861112881 -3.6711495312945437 -5.069366494828215 3.4428534703672433 4.903817516553166 5.192668307880413 7.088918558068796 -3.5380345959761823 1.2267334270088526 -8.755153573104254
131 131.65829145728642 0.0 0.0 3.5035214106948596 -3.3635005461554 -5.273575457417684 3.0983472664789176 4.6326865179228855 5.445095720404368 7.247409520329946 -3.2181436847545295 1.5620080011033821 -8.702477406283846
132 132.66331658291455 0.0 0.0 3.8172864119632144 -3.0264912672153703 -5.454737258788227 2.740300323572187 4.34887715473064 5.68262143207915 7.391366000347593 -2.891798874093098 1.895022628294396 -8.637210307244555
133 133.6683417085427 0.0 0.0 4.098031816306073 -2.663302783741775 -5.6119190125195235 2.370206506693803 4.053198914876375 5.904638236398173 7.520539304697467 -2.5596702921031222 2.225296523005171 -8.559451387540816
134 134.67336683417085 0.0 0.0 4.343675238277037 -2.2773015912516374 -5.7442781022526885 1.9896287823337553 3.7464872955525856 6.11058178212302 7.634712398870658 -2.222436279397483 2.5523534758367803 -8.469318720182956
135 135.67839195979897 0.0 0.0 4.552498408229269 -1.871996280955076 -5.851067858096112 1.600194682682236 3.4296016762027395 6.299931368144776 7.7337000336992965 -1.8807818361630342 2.8757226457074307 -8.366949107761293
136 136.68341708542712 0.0 0.0 4.72315087877453 -1.4509951041421998 -5.931643150025244 1.2035912514176896 3.1034232027790702 6.472210650263459 7.817348792058249 -1.5353970852976164 3.1949393385476204 -8.252497814223103
137 137.68844221105527 0.0 0.0 4.854648491073602 -1.0179651971284913 -5.985465848536579 0.8015594444778031 2.7688526847201254 6.62698826499199 7.8855370586255775 -1.1869757558343186 3.5095457706529647 -8.126138261213981
138 138.6934673366834 0.0 0.0 4.94636720209515 -0.5765941018382296 -6.012110096274037 0.3958879636252498 2.42680850548154 6.763878375192989 7.938174915696263 -0.8362136905494041 3.81909181486814 -7.988061690009871
139 139.69849246231155 0.0 0.0 4.998032930902503 -0.13055406217684348 -6.011267328000595 -0.011593493861203376 2.07822454691977 6.882541142015757 7.975203968221065 -0.48380738131761347 4.123135727854907 -7.838476790174344
140 140.7035175879397 0.0 0.0 5.009708104013381 0.3165305743423591 -5.982750970324927 -0.41902157930955775 1.7240481273486798 6.982683127222885 7.996597101386023 -0.13045253544273216 4.421244856783981 -7.677609296177135
141 141.70854271356782 0.0 0.0 4.981775571779444 0.7611126599222897 -5.926500747221636 -0.8245072325641799 1.3652379526633487 7.064057629586218 8.002358174158998 0.22315732414441614 4.712996323883936 -7.505701553303797
142 142.71356783919597 0.0 0.0 4.914920535289299 1.1997481888341328 -5.842586512835383 -1.22614421046088 1.0027620795543026 7.126464958595419 7.992521652309088 0.5763322222610354 4.997977687379642 -7.3230120542722945
143 143.7185929648241 0.0 0.0 4.810111072518927 1.6291189180689534 -5.731211529580736 -1.6220181862752092 0.6375958895185079 7.16975264826354 7.9671521844541555 0.9283870561878068 5.275787577457237 -7.129814948049922
144 144.72361809045225 0.0 0.0 4.668577789125379 2.046051790876135 -5.592715107396901 -2.010216391102193 0.2707200721106117 7.19381561333702 7.926344124712897 1.2786428798106206 5.546036306001478 -6.926399522432834
145 145.7286432160804 0.0 0.0 4.49179304861955 2.4475353533765287 -5.427574519445887 -2.388837755749782 -0.09688138433120161 7.198596249726326 7.870221005532607 1.6264281455826166 5.808346448963784 -6.713069662010475
146 146.73366834170852 0.0 0.0 4.281450163093721 2.8307334015085734 -5.236406110798971 -2.7560034986356627 -0.46422319640610704 7.184084480471466 7.7989349642341175 1.9710799029963364 6.062353400334533 -6.490143283188102
